,latitude,longitude,sido,gu,dong
100,37.4963348,127.0256479,서울특별시,서초구,서초2동
101,37.5735439,127.0054878,서울특별시,종로구,종로5.6가동
102,37.5064152,127.1418648,경기도,하남시,감북동
103,37.6119217,126.9330041,서울특별시,은평구,불광1동
104,37.5648966,127.1752638,서울특별시,강동구,강일동
105,37.565025,127.1751918,서울특별시,강동구,강일동
106,37.5849212,126.8847502,서울특별시,마포구,상암동
107,37.5546271,126.8188034,서울특별시,강서구,공항동
108,37.6065323,126.9226933,서울특별시,은평구,역촌동
109,37.551309,126.9151168,서울특별시,마포구,서교동
110,37.5877037,127.0110321,서울특별시,성북구,삼선동
111,37.5239592,127.1463601,서울특별시,강동구,둔촌2동
112,37.6082411,127.1056503,서울특별시,중랑구,망우본동
113,37.5530561,126.9176878,서울특별시,마포구,서교동
114,37.4948779,126.9609187,서울특별시,동작구,상도1동
115,37.484274,126.9015955,서울특별시,구로구,구로3동
116,37.4843513,126.9016222,서울특별시,구로구,구로3동
117,37.4843069,126.9016612,서울특별시,구로구,구로3동
118,37.497153,126.9501921,서울특별시,동작구,상도1동
119,37.4955644,126.9492619,서울특별시,동작구,상도1동
120,37.4821849,126.9827724,서울특별시,서초구,방배2동
121,37.6128854,127.0171385,서울특별시,성북구,길음1동
122,37.549548,126.9134462,서울특별시,마포구,합정동
123,37.5446432,127.1321663,서울특별시,강동구,천호2동
124,37.5764866,127.0560332,서울특별시,동대문구,전농1동
125,37.5509352,126.9154389,서울특별시,마포구,서교동
126,37.5614896,126.8102113,서울특별시,강서구,공항동
127,37.6075726,126.9217856,서울특별시,은평구,역촌동
128,37.568329,126.9503481,서울특별시,서대문구,신촌동
129,37.5061248,127.1430067,경기도,하남시,감북동
130,37.4472285,126.9075164,서울특별시,금천구,시흥5동
131,37.5152401,127.0420188,서울특별시,강남구,논현2동
132,37.5009613,127.0154324,서울특별시,서초구,서초4동
133,37.4850696,126.8710513,경기도,광명시,철산2동
134,37.5516614,126.9146818,서울특별시,마포구,서교동
135,37.4900909,126.8561017,서울특별시,구로구,개봉2동
136,37.4792876,126.8417163,서울특별시,구로구,오류2동
137,37.57337,126.8179609,서울특별시,강서구,방화1동
138,37.5739679,127.0187534,서울특별시,종로구,숭인1동
139,37.5347171,126.8218537,경기도,부천시,고강본동
140,37.5738552,127.0188099,서울특별시,종로구,숭인2동
141,37.5550002,126.9364117,서울특별시,마포구,서교동
142,37.4848968,126.8944024,서울특별시,구로구,구로3동
143,37.6897936,127.0551055,경기도,의정부시,장암동
144,37.4954369,126.9566962,서울특별시,동작구,상도1동
145,37.5735498,127.01706,서울특별시,종로구,숭인1동
146,37.5757546,127.023728,서울특별시,동대문구,용신동
147,37.5763766,127.0254728,서울특별시,동대문구,용신동
148,37.5720936,127.0121837,서울특별시,종로구,창신2동
149,37.5679034,127.0126284,서울특별시,중구,신당동
150,37.5423975,126.8088859,경기도,부천시,고강1동
151,37.5809531,127.0840841,서울특별시,중랑구,면목7동
152,37.450867,126.9067861,서울특별시,금천구,시흥5동
153,37.5987075,127.0918451,서울특별시,중랑구,상봉1동
154,37.5732079,126.8228948,서울특별시,강서구,가양1동
155,37.5349709,126.8219762,서울특별시,양천구,신월3동
156,37.5548107,126.9810711,서울특별시,중구,회현동
157,37.6083465,126.9212851,서울특별시,은평구,대조동
158,37.5611032,127.1818786,서울특별시,강동구,강일동
159,37.5075518,127.1329183,서울특별시,송파구,오금동
160,37.5779909,127.032232,서울특별시,동대문구,용신동
161,37.5740733,127.0193541,서울특별시,종로구,숭인2동
162,37.5721581,126.8396045,서울특별시,강서구,가양1동
163,37.5487777,126.9109786,서울특별시,마포구,합정동
164,37.5360123,126.9996616,서울특별시,용산구,한남동
165,37.5608115,126.8550871,서울특별시,강서구,등촌1동
166,37.56283,126.8518844,서울특별시,강서구,가양2동
167,37.4654249,127.1266151,경기도,성남시 수정구,복정동
168,37.5042902,126.8880224,서울특별시,구로구,구로5동
169,37.5757605,127.0234752,서울특별시,동대문구,용신동
170,37.5752818,126.9762263,서울특별시,종로구,사직동
171,37.6118705,126.9330564,서울특별시,은평구,불광1동
172,37.5627903,126.8516002,서울특별시,강서구,등촌3동
173,37.5979132,127.0891588,서울특별시,중랑구,상봉1동
174,37.6193199,127.1071547,서울특별시,중랑구,신내1동
175,37.4899026,126.9536895,서울특별시,관악구,성현동
176,37.6086965,126.9208037,서울특별시,은평구,역촌동
177,37.5733373,126.8169685,서울특별시,강서구,방화1동
178,37.5225669,126.8889093,서울특별시,영등포구,양평1동
179,37.517249,127.0105778,서울특별시,서초구,잠원동
180,37.5568276,126.8121627,서울특별시,강서구,공항동
181,37.5615882,127.0308705,서울특별시,성동구,왕십리2동
182,37.5860775,127.0293214,서울특별시,성북구,안암동
183,37.562433,127.0307313,서울특별시,성동구,왕십리2동
184,37.5640005,126.9129485,서울특별시,마포구,성산1동
185,37.5838403,126.9705832,서울특별시,종로구,청운효자동
186,37.5839175,126.9727361,서울특별시,종로구,청운효자동
187,37.5837593,126.9724334,서울특별시,종로구,청운효자동
188,37.5723054,126.9746707,서울특별시,종로구,사직동
189,37.5764666,126.9725344,서울특별시,종로구,사직동
190,37.5757461,126.990604,서울특별시,종로구,종로1.2.3.4가동
191,37.5840437,126.9851021,서울특별시,종로구,가회동
192,37.5757551,126.9802285,서울특별시,종로구,종로1.2.3.4가동
193,37.5394315,127.0578064,서울특별시,성동구,성수2가1동
194,37.5393617,127.0577596,서울특별시,성동구,성수2가1동
195,37.538901,127.0577282,서울특별시,성동구,성수2가1동
196,37.5229253,126.8726851,서울특별시,양천구,신정2동
197,37.5246775,126.9351746,서울특별시,영등포구,여의동
198,37.507085,126.8957392,서울특별시,영등포구,도림동
199,37.5116773,126.9229884,서울특별시,영등포구,신길1동
200,37.5072201,126.8959092,서울특별시,영등포구,도림동
201,37.511996,126.9217638,서울특별시,영등포구,신길1동
202,37.5805507,127.001973,서울특별시,종로구,이화동
203,37.5120341,126.921861,서울특별시,영등포구,신길1동
204,37.5041347,126.860296,서울특별시,구로구,고척2동
205,37.4994602,126.8823964,서울특별시,구로구,구로2동
206,37.4989801,127.1314056,서울특별시,송파구,가락2동
207,37.5266707,126.8368414,서울특별시,양천구,신월1동
208,37.5839711,126.9689023,서울특별시,종로구,청운효자동
209,37.4880535,126.8592215,서울특별시,구로구,개봉3동
210,37.5840014,126.9689872,서울특별시,종로구,청운효자동
211,37.5896521,126.9991462,서울특별시,종로구,혜화동
212,37.6003386,126.922668,서울특별시,은평구,응암1동
213,37.5613788,126.979078,서울특별시,중구,회현동
214,37.5716304,126.9952434,서울특별시,종로구,종로1.2.3.4가동
215,37.5589016,127.0056105,서울특별시,중구,장충동
216,37.4930863,126.9758244,서울특별시,동작구,사당2동
217,37.5721246,126.9051487,서울특별시,마포구,성산2동
218,37.5720477,126.905254,서울특별시,마포구,성산2동
219,37.4930502,126.9757323,서울특별시,동작구,사당2동
220,37.5240052,126.87155,서울특별시,양천구,목1동
221,37.5224262,126.8393834,서울특별시,양천구,신월4동
222,37.5757419,126.9655249,서울특별시,종로구,사직동
223,37.5716286,126.9750026,서울특별시,종로구,사직동
224,37.5648001,127.0024498,서울특별시,중구,광희동
225,37.5647935,126.9892301,서울특별시,중구,을지로동
226,37.5647649,126.9906893,서울특별시,중구,을지로동
227,37.5718398,126.974812,서울특별시,종로구,사직동
228,37.5226217,127.0187263,서울특별시,강남구,신사동
229,37.5455666,126.8895427,서울특별시,영등포구,양평2동
230,37.5646645,126.987434,서울특별시,중구,명동
231,37.5618496,126.971942,서울특별시,중구,소공동
232,37.5612346,126.9818568,서울특별시,중구,명동
233,37.5614359,126.9636342,서울특별시,서대문구,충현동
234,37.5683976,126.9896006,서울특별시,종로구,종로1.2.3.4가동
235,37.5918205,126.9174981,서울특별시,은평구,응암2동
236,37.5677249,126.8940532,서울특별시,마포구,성산2동
237,37.5686263,126.9321664,서울특별시,서대문구,연희동
238,37.5742718,126.967419,서울특별시,종로구,사직동
239,37.6369924,126.9167538,서울특별시,은평구,진관동
240,37.4513035,126.9007648,서울특별시,금천구,시흥1동
241,37.572225,126.9814284,서울특별시,종로구,종로1.2.3.4가동
242,37.5727528,126.987801,서울특별시,종로구,종로1.2.3.4가동
243,37.5725907,126.9917869,서울특별시,종로구,종로1.2.3.4가동
244,37.5687239,126.9324186,서울특별시,서대문구,연희동
245,37.5760801,126.9742864,서울특별시,종로구,청운효자동
246,37.5309395,126.8748641,서울특별시,양천구,목1동
247,37.562107,126.8066565,서울특별시,강서구,방화2동
248,37.479742,126.9023256,서울특별시,관악구,조원동
249,37.5600761,126.9969036,서울특별시,중구,필동
250,37.5571734,126.9427499,서울특별시,서대문구,신촌동
251,37.564986,126.9899825,서울특별시,중구,을지로동
252,37.569176,126.9700991,서울특별시,종로구,사직동
253,37.5648551,126.9898321,서울특별시,중구,을지로동
254,37.5685318,126.9925231,서울특별시,종로구,종로1.2.3.4가동
255,37.5168795,127.0439743,서울특별시,강남구,삼성2동
256,37.5613863,126.9617637,서울특별시,서대문구,충현동
257,37.568642,126.9641684,서울특별시,종로구,교남동
258,37.5687736,126.9187855,서울특별시,서대문구,연희동
259,37.5728188,127.0747615,서울특별시,동대문구,장안2동
260,37.5604883,126.9746598,서울특별시,중구,소공동
261,37.5070055,126.8657526,서울특별시,양천구,신정7동
262,37.5611563,126.9559378,서울특별시,서대문구,북아현동
263,37.560474,126.9618745,서울특별시,서대문구,충현동
264,37.5613088,126.9618424,서울특별시,서대문구,충현동
265,37.561014,126.9392792,서울특별시,서대문구,신촌동
266,37.5726205,126.9885648,서울특별시,종로구,종로1.2.3.4가동
267,37.5729658,126.9747202,서울특별시,종로구,사직동
268,37.5955106,127.0160322,서울특별시,성북구,동선동
269,37.5727158,127.0754335,서울특별시,동대문구,장안2동
270,37.495574,127.1454927,서울특별시,송파구,거여2동
271,37.5914304,127.0673055,서울특별시,동대문구,휘경2동
272,37.5612772,126.9381775,서울특별시,서대문구,신촌동
273,37.5613833,126.9667636,서울특별시,서대문구,충현동
274,37.5134356,126.8973426,서울특별시,영등포구,문래동
275,37.5453295,126.9193299,서울특별시,마포구,서강동
276,37.4927714,126.9902965,서울특별시,서초구,방배4동
277,37.5745941,126.9202311,서울특별시,서대문구,남가좌2동
278,37.5358468,126.8707852,서울특별시,양천구,목5동
279,37.5470055,126.8700175,서울특별시,양천구,목2동
280,37.5385843,126.873047,서울특별시,양천구,목2동
281,37.5470269,126.8701547,서울특별시,양천구,목3동
282,37.4509139,126.9125644,서울특별시,금천구,시흥5동
283,37.4512091,126.9115648,서울특별시,금천구,시흥5동
284,37.4514147,126.9106953,서울특별시,금천구,시흥5동
285,37.5307762,127.0826739,서울특별시,광진구,자양2동
286,37.6318718,127.0241429,서울특별시,강북구,미아동
287,37.5300007,127.0827479,서울특별시,광진구,자양2동
288,37.5799864,126.9799364,서울특별시,종로구,청운효자동
289,37.5606617,126.9410787,서울특별시,서대문구,신촌동
290,37.5668953,126.9679869,서울특별시,중구,소공동
291,37.5607282,126.937766,서울특별시,서대문구,신촌동
292,37.5774066,126.9128671,서울특별시,서대문구,북가좌2동
293,37.5876228,127.0106767,서울특별시,성북구,삼선동
294,37.522086,127.0188991,서울특별시,강남구,신사동
295,37.4786862,126.9513434,서울특별시,관악구,청룡동
296,37.5420687,127.1360688,서울특별시,강동구,천호3동
297,37.5247244,126.8750903,서울특별시,양천구,목1동
298,37.5649338,127.0076242,서울특별시,중구,광희동
299,37.5040051,126.8788177,서울특별시,구로구,구로2동
300,37.4922273,126.8802212,서울특별시,구로구,구로2동
301,37.4951404,126.8597213,서울특별시,구로구,개봉1동
302,37.5644385,126.9876821,서울특별시,중구,명동
303,37.5750311,126.9868557,서울특별시,종로구,종로1.2.3.4가동
304,37.5646658,126.9905143,서울특별시,중구,을지로동
305,37.5651577,126.9926755,서울특별시,중구,을지로동
306,37.5669244,126.992453,서울특별시,중구,을지로동
307,37.5578114,126.942826,서울특별시,서대문구,신촌동
308,37.5686099,126.9324707,서울특별시,서대문구,연희동
309,37.5684015,126.9321609,서울특별시,서대문구,연희동
310,37.5683195,126.9619347,서울특별시,서대문구,천연동
311,37.5802008,126.9524229,서울특별시,서대문구,홍제2동
312,37.5664966,126.9257086,서울특별시,서대문구,연희동
313,37.578199,126.9716137,서울특별시,종로구,청운효자동
314,37.5663043,126.9659137,서울특별시,서대문구,충현동
315,37.568732,126.9953362,서울특별시,종로구,종로1.2.3.4가동
316,37.5684117,126.9689957,서울특별시,종로구,사직동
317,37.6092791,127.0460107,서울특별시,성북구,월곡2동
318,37.5653967,126.9671919,서울특별시,중구,소공동
319,37.4589928,126.9195056,서울특별시,관악구,난향동
320,37.5739271,127.0351207,서울특별시,동대문구,용신동
321,37.5532899,126.8303814,서울특별시,강서구,발산1동
322,37.5646325,126.9887527,서울특별시,중구,을지로동
323,37.6214868,126.9315459,서울특별시,은평구,불광2동
324,37.5751517,126.9869981,서울특별시,종로구,종로1.2.3.4가동
325,37.5749554,126.9700463,서울특별시,종로구,사직동
326,37.5680487,126.9908519,서울특별시,중구,명동
327,37.5693173,126.9743101,서울특별시,종로구,사직동
328,37.5164288,126.9069298,서울특별시,영등포구,영등포본동
329,37.5442315,126.9514911,서울특별시,마포구,공덕동
330,37.5751276,126.9729574,서울특별시,종로구,사직동
331,37.6334352,126.9299249,서울특별시,은평구,진관동
332,37.5591826,126.9457858,서울특별시,서대문구,신촌동
333,37.5149717,126.9023088,서울특별시,영등포구,문래동
334,37.5929187,127.0122906,서울특별시,성북구,성북동
335,37.593463,127.0118005,서울특별시,성북구,성북동
336,37.5722469,126.9726041,서울특별시,종로구,사직동
337,37.5186759,126.8981987,서울특별시,영등포구,문래동
338,37.5837132,126.9493099,서울특별시,서대문구,홍제2동
339,37.5830673,126.9497824,서울특별시,서대문구,홍제2동
340,37.5802667,127.0458729,서울특별시,동대문구,전농1동
341,37.5665504,127.179239,서울특별시,강동구,강일동
342,37.5196382,126.941042,서울특별시,영등포구,여의동
343,37.5831841,126.9496908,서울특별시,서대문구,홍제2동
344,37.5836688,126.9773198,서울특별시,종로구,청운효자동
345,37.5207649,127.1048193,서울특별시,송파구,잠실4동
346,37.6233209,126.9169875,서울특별시,은평구,갈현1동
347,37.637786,126.9341758,서울특별시,은평구,진관동
348,37.5369448,126.8286556,서울특별시,양천구,신월5동
349,37.4685644,126.9070355,서울특별시,금천구,독산4동
350,37.6319305,126.9289839,서울특별시,은평구,진관동
351,37.5681195,127.0072215,서울특별시,중구,광희동
352,37.5803745,126.9713673,서울특별시,종로구,청운효자동
353,37.6255077,126.9288187,서울특별시,은평구,불광2동
354,37.5649212,126.9642017,서울특별시,서대문구,충현동
355,37.5723568,126.9806347,서울특별시,종로구,종로1.2.3.4가동
356,37.493644,127.1203246,서울특별시,송파구,가락본동
357,37.5591946,126.945506,서울특별시,서대문구,신촌동
358,37.5601783,126.9617994,서울특별시,서대문구,충현동
359,37.5684645,126.9684567,서울특별시,종로구,교남동
360,37.5681437,126.9924224,서울특별시,중구,을지로동
361,37.5684338,126.9639396,서울특별시,서대문구,천연동
362,37.5646129,127.0021456,서울특별시,중구,광희동
363,37.4939429,127.1214648,서울특별시,송파구,가락본동
364,37.4998466,126.874531,서울특별시,구로구,구로2동
365,37.5645075,127.0368295,서울특별시,성동구,행당1동
366,37.5555387,127.1377641,서울특별시,강동구,암사3동
367,37.4828379,126.927896,서울특별시,관악구,서원동
368,37.5379054,127.0712152,서울특별시,광진구,자양3동
369,37.4997412,126.8746114,서울특별시,구로구,구로2동
370,37.5285876,126.8606422,서울특별시,양천구,신정4동
371,37.4825337,126.9274827,서울특별시,관악구,신원동
372,37.4883307,127.1458113,서울특별시,송파구,거여2동
373,37.5200737,127.034496,서울특별시,강남구,논현2동
374,37.5902982,127.0165494,서울특별시,성북구,삼선동
375,37.6125647,126.9362577,서울특별시,은평구,불광1동
376,37.612507,126.9361926,서울특별시,은평구,불광1동
377,37.6126123,126.9362144,서울특별시,은평구,불광1동
378,37.5437541,126.9525507,서울특별시,마포구,공덕동
379,37.6126162,126.9368197,서울특별시,은평구,불광1동
380,37.6120724,126.9331766,서울특별시,은평구,불광1동
381,37.6125844,126.9347169,서울특별시,은평구,불광1동
382,37.5641514,126.953563,서울특별시,서대문구,충현동
383,37.559439,126.8544358,서울특별시,강서구,등촌1동
384,37.6125505,126.936116,서울특별시,은평구,불광1동
385,37.6090994,127.0587064,서울특별시,성북구,석관동
386,37.5002793,126.9265673,서울특별시,동작구,대방동
387,37.5720263,126.8065012,서울특별시,강서구,방화2동
388,37.6074527,126.9153796,서울특별시,은평구,역촌동
389,37.5593117,126.9690225,서울특별시,중구,중림동
390,37.5544973,126.9663122,서울특별시,중구,중림동
391,37.5566181,126.974572,서울특별시,중구,회현동
392,37.561107,126.998009,서울특별시,중구,필동
393,37.5639953,127.0054197,서울특별시,중구,광희동
394,37.5294061,127.082807,서울특별시,광진구,자양2동
395,37.4845712,126.8798418,서울특별시,금천구,가산동
396,37.4841383,126.8961897,서울특별시,구로구,구로3동
397,37.5487115,127.0585035,서울특별시,성동구,송정동
398,37.5085639,126.9489864,서울특별시,동작구,노량진1동
399,37.5944117,127.0244966,서울특별시,성북구,돈암1동
400,37.5249495,126.9096321,서울특별시,영등포구,영등포동
401,37.5820916,126.9615446,서울특별시,종로구,청운효자동
402,37.5998567,127.081696,서울특별시,중랑구,중화1동
403,37.5384094,126.8925712,서울특별시,영등포구,양평2동
404,37.561161,126.9867754,서울특별시,중구,명동
405,37.5611569,126.9793353,서울특별시,중구,회현동
406,37.5566514,126.9743017,서울특별시,중구,회현동
407,37.563812,127.0046133,서울특별시,중구,광희동
408,37.5597637,126.9711842,서울특별시,중구,소공동
409,37.5238147,126.8275353,서울특별시,양천구,신월7동
410,37.483459,126.8995516,서울특별시,구로구,구로3동
411,37.5632181,126.9685626,서울특별시,서대문구,충현동
412,37.5668363,126.9851219,서울특별시,중구,명동
413,37.5866458,127.0108583,서울특별시,성북구,삼선동
414,37.5180346,127.0111721,서울특별시,서초구,잠원동
415,37.5595047,126.9717125,서울특별시,중구,회현동
416,37.5867475,127.0109251,서울특별시,성북구,삼선동
417,37.5606509,126.9709284,서울특별시,중구,소공동
418,37.5609026,126.9741907,서울특별시,중구,소공동
419,37.5336039,126.9020775,서울특별시,영등포구,당산2동
420,37.6242884,126.9201253,서울특별시,은평구,불광2동
421,37.564232,126.9287336,서울특별시,서대문구,연희동
422,37.5646855,126.9627305,서울특별시,서대문구,충현동
423,37.5626452,126.9761535,서울특별시,중구,소공동
424,37.5685294,126.992252,서울특별시,종로구,종로1.2.3.4가동
425,37.5072499,127.003917,서울특별시,서초구,반포3동
426,37.6081536,127.0153507,서울특별시,성북구,정릉2동
427,37.5627496,126.9733039,서울특별시,중구,소공동
428,37.533978,126.9017288,서울특별시,영등포구,당산2동
429,37.5546504,126.9803698,서울특별시,중구,회현동
430,37.5770743,126.9693748,서울특별시,종로구,사직동
431,37.5770035,126.9692568,서울특별시,종로구,사직동
432,37.4690163,127.131391,서울특별시,송파구,위례동
433,37.5457276,126.8677749,서울특별시,양천구,목3동
434,37.4946636,127.121588,서울특별시,송파구,가락본동
435,37.6005641,127.0135587,서울특별시,성북구,돈암2동
436,37.5685553,126.9741905,서울특별시,중구,소공동
437,37.5651764,126.968347,서울특별시,중구,소공동
438,37.6247322,127.0304633,서울특별시,강북구,송중동
439,37.5518405,126.9630399,서울특별시,용산구,청파동
440,37.5526537,126.8182925,서울특별시,강서구,발산1동
441,37.6326688,126.9297083,서울특별시,은평구,진관동
442,37.506127,126.9221315,서울특별시,영등포구,신길7동
443,37.552485,126.8305667,서울특별시,강서구,발산1동
444,37.5662579,126.9645016,서울특별시,서대문구,충현동
445,37.5783043,126.9868697,서울특별시,종로구,가회동
446,37.5687697,126.9682076,서울특별시,종로구,교남동
447,37.5686687,126.9937072,서울특별시,종로구,종로1.2.3.4가동
448,37.5670642,126.9652218,서울특별시,서대문구,천연동
449,37.4918206,126.9063832,서울특별시,영등포구,대림1동
450,37.4882757,127.1450582,서울특별시,송파구,거여2동
451,37.5152398,126.8335025,서울특별시,양천구,신정3동
452,37.4967041,127.1427402,서울특별시,송파구,거여1동
453,37.4475822,126.9059948,서울특별시,금천구,시흥5동
454,37.5753982,127.0672541,서울특별시,동대문구,답십리2동
455,37.5435176,127.0931827,서울특별시,광진구,구의3동
456,37.5590409,126.9391751,서울특별시,서대문구,신촌동
457,37.4824941,126.9144465,서울특별시,관악구,신사동
458,37.4917484,126.9063641,서울특별시,영등포구,대림1동
459,37.5727434,127.0757414,서울특별시,동대문구,장안2동
460,37.4928448,126.9267068,서울특별시,관악구,보라매동
461,37.6350304,127.0281287,서울특별시,강북구,번1동
462,37.6003051,126.9211202,서울특별시,은평구,응암1동
463,37.579907,126.980926,서울특별시,종로구,삼청동
464,37.5781447,126.9795921,서울특별시,종로구,청운효자동
465,37.5646508,127.0027492,서울특별시,중구,광희동
466,37.56094,126.9660975,서울특별시,서대문구,충현동
467,37.5617826,126.9958455,서울특별시,중구,광희동
468,37.5591179,126.9429286,서울특별시,서대문구,신촌동
469,37.558854,126.9369425,서울특별시,서대문구,신촌동
470,37.5438831,127.0363814,서울특별시,성동구,성수1가1동
471,37.5039686,126.9219941,서울특별시,동작구,대방동
472,37.6270555,127.076696,서울특별시,노원구,공릉2동
473,37.6343354,127.0283661,서울특별시,강북구,번2동
474,37.5339014,126.902308,서울특별시,영등포구,당산2동
475,37.6075545,126.9108503,서울특별시,은평구,역촌동
476,37.6055851,126.9127223,서울특별시,은평구,역촌동
477,37.5962049,126.9470296,서울특별시,서대문구,홍제3동
478,37.5634868,126.9688086,서울특별시,중구,소공동
479,37.5570212,126.9764286,서울특별시,중구,회현동
480,37.6092412,126.9308082,서울특별시,은평구,대조동
481,37.5700235,126.9799208,서울특별시,종로구,종로1.2.3.4가동
482,37.4995372,126.89038,서울특별시,구로구,구로5동
483,37.4996871,126.8906601,서울특별시,구로구,구로5동
484,37.550857,127.1867899,경기도,하남시,풍산동
